trip_uuid,od_start_time,od_end_time,segment_count,actual_time,osrm_time,actual_distance,osrm_distance,start_scan_to_end_scan,route_type,source_center,source_name,destination_center,destination_name,cutoff_initial_status,cutoff_final_status,time_delay,data,trip_creation_time,route_schedule_uuid,delay_category,distance_gap,distance_ratio,trip_segment_count,distance_band
trip-153836951762137435,51:57.6,29:02.0,2,38,17,15.99801014,20.6962,157,Carting,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND382345AAA,Amdavad_East (Gujarat),1,0,21,test,51:57.6,thanos::sroute:e40392e5-5721-4d1e-8c96-08a860ee35a4,On Time,-4.698189860000001,0.7729926334302915,2,0–25 km
trip-153836955528857931,27:41.3,35:00.5,2,42,16,16.13418331,19.0253,67,Carting,IND380054AAA,AMD_Memnagar (Gujarat),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),1,0,26,test,52:35.3,thanos::sroute:418b2f33-1b2d-450b-b84a-c3ea2780be72,On Time,-2.8911166900000005,0.8480383126678686,4,0–25 km
trip-153836955528857931,52:35.3,27:41.3,2,37,17,16.84192132,19.6522,155,Carting,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND380054AAA,AMD_Memnagar (Gujarat),1,0,20,test,52:35.3,thanos::sroute:418b2f33-1b2d-450b-b84a-c3ea2780be72,On Time,-2.81027868,0.856999283540774,4,0–25 km
trip-153836962485384636,53:44.9,16:04.2,10,410,189,207.7627538,253.9137,562,FTL,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND395023AAA,Surat_HUB (Gujarat),1,0,221,test,53:44.9,thanos::sroute:386de269-300a-40dd-9122-af528d171330,Severe Delay,-46.15094619999999,0.818241606498586,10,200+ km
trip-153836976937654434,20:58.9,43:00.6,12,407,254,250.0210095,315.846,682,FTL,IND521225AAB,Vijayawada_Rynapadu_H (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),1,0,153,test,56:09.4,thanos::sroute:a4bf93af-8105-4dff-818e-cb79ddd69761,Severe Delay,-65.82499050000001,0.791591501871165,75,200+ km
trip-153836976937654434,56:09.4,20:58.9,63,2423,1282,1366.389117,1727.8561,2844,FTL,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND521225AAB,Vijayawada_Rynapadu_H (Andhra Pradesh),1,0,1141,test,56:09.4,thanos::sroute:a4bf93af-8105-4dff-818e-cb79ddd69761,Severe Delay,-361.466983,0.7908002969691746,75,200+ km
trip-153837020609437668,03:26.1,06:48.3,51,2075,1006,1113.980671,1365.7725,2223,FTL,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),1,0,1069,test,03:26.1,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,Severe Delay,-251.791829,0.8156414563918954,51,200+ km
trip-153837026182056971,04:21.8,08:47.0,2,85,19,14.66273529,18.985,124,Carting,IND712310AAE,Kolkata_North_I_4 (West Bengal),IND712124AAA,Hooghly_DC (West Bengal),1,0,66,test,04:21.8,thanos::sroute:6f755c85-4bc8-45f0-8ad8-922cbbb26c3c,High Delay,-4.322264709999999,0.7723326462997103,7,0–25 km
trip-153837026182056971,08:47.0,28:39.7,2,34,12,11.28578966,12.7709,79,Carting,IND712124AAA,Hooghly_DC (West Bengal),IND712103AAA,Hoogly_Bandel_D (West Bengal),1,0,22,test,04:21.8,thanos::sroute:6f755c85-4bc8-45f0-8ad8-922cbbb26c3c,On Time,-1.4851103399999983,0.883711379777463,7,0–25 km
trip-153837026182056971,28:39.7,11:48.0,3,62,29,25.49627894,30.9452,103,Carting,IND712103AAA,Hoogly_Bandel_D (West Bengal),IND712310AAE,Kolkata_North_I_4 (West Bengal),1,0,33,test,04:21.8,thanos::sroute:6f755c85-4bc8-45f0-8ad8-922cbbb26c3c,Moderate Delay,-5.44892106,0.823917083748045,7,25–50 km
trip-153837029526866991,04:55.3,06:32.1,40,1488,736,871.751782,994.468,1681,FTL,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND842001AAA,Muzaffrpur_Bbganj_I (Bihar),1,0,752,test,04:55.3,thanos::sroute:96a80600-40e1-436b-9161-fa68f9e4b0d6,Severe Delay,-122.71621799999993,0.8766011395037347,101,200+ km
trip-153837029526866991,06:32.1,10:15.0,11,355,204,220.6593057,288.6933,483,FTL,IND842001AAA,Muzaffrpur_Bbganj_I (Bihar),IND854326AAB,Purnia_Central_H_2 (Bihar),1,0,151,test,04:55.3,thanos::sroute:96a80600-40e1-436b-9161-fa68f9e4b0d6,Severe Delay,-68.03399430000002,0.7643381599088028,101,200+ km
trip-153837029526866991,10:15.0,29:53.6,50,1953,931,1091.749182,1270.199,2119,FTL,IND854326AAB,Purnia_Central_H_2 (Bihar),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),1,0,1022,test,04:55.3,thanos::sroute:96a80600-40e1-436b-9161-fa68f9e4b0d6,Severe Delay,-178.44981800000005,0.8595103460166478,101,200+ km
trip-153837050147224434,08:21.5,00:25.5,2,43,13,10.03530703,10.9761,52,Carting,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND411021AAA,PNQ Pashan DPC (Maharashtra),1,0,30,test,08:21.5,thanos::sroute:9253ec35-d7be-4dc6-977b-61cc7d21d23b,On Time,-0.9407929700000004,0.9142871356857172,2,0–25 km
trip-153837084541443978,17:28.6,03:53.3,5,86,46,41.58391563,56.7668,106,Carting,IND140901AAA,Chandigarh_Mullanpr_DC (Chandigarh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),1,0,40,test,14:05.4,thanos::sroute:9815716d-e14b-4684-8965-863de57dd3f9,Moderate Delay,-15.182884370000004,0.7325393650866351,7,25–50 km
trip-153837084541443978,35:17.3,17:28.6,2,25,14,10.97713834,15.0505,42,Carting,IND140301AAA,Chandigarh_Kharar_DC (Chandigarh),IND140901AAA,Chandigarh_Mullanpr_DC (Chandigarh),1,0,11,test,14:05.4,thanos::sroute:9815716d-e14b-4684-8965-863de57dd3f9,On Time,-4.07336166,0.7293537317697086,7,0–25 km
trip-153837097241128239,16:12.4,19:30.9,2,28,16,14.01894348,16.6052,63,Carting,IND600032AAB,Chennai_Hub (Tamil Nadu),IND600076AAB,Chennai_Madhavaram_DPC (Tamil Nadu),1,0,12,test,16:12.4,thanos::sroute:7562a1a3-6a41-46b6-a9c2-961c3efcebf6,On Time,-2.586256519999999,0.844250203550695,2,0–25 km
trip-153837097390448401,16:13.9,26:35.0,79,2932,1610,1720.755887,2189.863,3190,FTL,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),1,0,1322,test,16:13.9,thanos::sroute:6be6529b-f2ad-4714-b7ab-ac58f24711da,Severe Delay,-469.1071129999998,0.78578243798813,79,200+ km
trip-153837137829700486,22:58.3,05:49.1,1,386,22,21.87458504,27.3453,582,Carting,IND400072AAB,Mumbai Hub (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),0,0,364,test,22:58.3,thanos::sroute:6d3a5b56-1723-4b19-a9ed-fd7d16fb889b,Severe Delay,-5.470714960000002,0.7999394791792374,1,0–25 km
trip-153837237758340346,39:37.6,18:27.3,2,63,17,15.37069159,18.9932,98,Carting,IND400015AAA,Mumbai_CottonGreen_DPC (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),1,0,46,test,39:37.6,thanos::sroute:bd9338bc-f287-4575-b6c0-19be17bf0707,Moderate Delay,-3.622508410000002,0.8092734025861886,2,0–25 km
trip-153837253727184359,42:17.3,49:01.6,2,99,21,16.23790591,21.2473,186,Carting,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND000000AFT,Mumbai_Sanpada_I (Maharashtra),1,0,78,test,42:17.3,thanos::sroute:b3d87cac-cbe6-45bc-80df-c079df1eeec1,High Delay,-5.009394090000001,0.7642338513599375,2,0–25 km
trip-153837262640887061,35:18.2,20:43.3,2,74,16,9.572333421,14.8534,105,Carting,IND411048AAA,Pune_East_D_8 (Maharashtra),IND411014AAA,PNQ Vadgaon Sheri DPC (Maharashtra),1,0,58,test,43:46.4,thanos::sroute:71f89d64-1298-40e2-b468-50d3e8d860f2,Moderate Delay,-5.281066579000001,0.644454025408324,4,0–25 km
trip-153837262640887061,43:46.4,35:18.2,2,196,15,10.07853343,13.7211,231,Carting,IND411014AAA,PNQ Vadgaon Sheri DPC (Maharashtra),IND411048AAA,Pune_East_D_8 (Maharashtra),1,0,181,test,43:46.4,thanos::sroute:71f89d64-1298-40e2-b468-50d3e8d860f2,Severe Delay,-3.64256657,0.7345280939574815,4,0–25 km
trip-153837346647825077,57:46.5,33:51.3,2,100,16,16.77250126,20.3441,156,Carting,IND401104AAA,Mumbai_MiraRd_IP (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),1,0,84,test,57:46.5,thanos::sroute:3f173288-173a-4721-aa0e-40a177ae6a2c,High Delay,-3.5715987400000024,0.8244405631116637,2,0–25 km
trip-153837359051179467,59:50.5,37:00.3,77,2814,1534,1688.930351,2075.7852,2977,FTL,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),1,0,1280,test,59:50.5,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,Severe Delay,-386.85484899999983,0.8136344507129158,77,200+ km
trip-153837384949164392,11:08.7,52:37.2,6,83,62,45.99840227,65.9572,101,Carting,IND637211AAA,Tirchngode_Mhdhvpur_D (Tamil Nadu),IND636402AAA,Mettur_RTOroad_D (Tamil Nadu),1,0,21,test,04:09.5,thanos::sroute:22c1dede-4655-43dd-a581-37752e5099c6,On Time,-19.95879773,0.6973977408076752,11,25–50 km
trip-153837384949164392,16:18.1,11:08.7,5,75,46,40.664974,53.3446,114,Carting,IND636016AAA,Salem (Tamil Nadu),IND637211AAA,Tirchngode_Mhdhvpur_D (Tamil Nadu),1,0,29,test,04:09.5,thanos::sroute:22c1dede-4655-43dd-a581-37752e5099c6,On Time,-12.679626,0.762307225098698,11,25–50 km
trip-153837413995304653,09:00.0,18:45.5,2,24,12,9.185866822,13.7698,69,Carting,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND462011AAA,Bhopal MP Nagar (Madhya Pradesh),1,0,12,test,09:00.0,thanos::sroute:fe700fcd-e808-4bf8-b14b-f1749983a7a8,On Time,-4.5839331780000006,0.6671024141236619,4,0–25 km
trip-153837413995304653,54:56.3,20:56.9,2,98,20,13.60134416,18.7987,146,Carting,IND462042AAA,Bhopal_Kolar Mandakni (Madhya Pradesh),IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),1,0,78,test,09:00.0,thanos::sroute:fe700fcd-e808-4bf8-b14b-f1749983a7a8,High Delay,-5.19735584,0.7235257842297605,4,0–25 km
trip-153837414091339839,09:00.9,43:00.7,2,54,10,9.613568351,12.7182,93,Carting,IND302014AAB,Jaipur_Central_I_7 (Rajasthan),IND302020AAA,Jaipur_VarunCly_DC (Rajasthan),1,0,44,test,09:00.9,thanos::sroute:4929b1b0-8a36-42c6-b8a6-fdc784bd4a5a,Moderate Delay,-3.104631649,0.7558906410498341,2,0–25 km
trip-153837419422087495,09:54.2,38:11.8,1,145,15,10.60570477,13.4137,268,Carting,IND411021AAA,PNQ Pashan DPC (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),0,0,130,test,09:54.2,thanos::sroute:988eee6f-6c08-4841-b100-0dba331aae4c,Severe Delay,-2.8079952300000013,0.7906621416909576,1,0–25 km
trip-153837444331737599,14:03.3,35:45.5,4,75,32,30.9698504,35.5954,141,Carting,IND600032AAB,Chennai_Hub (Tamil Nadu),IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),1,0,43,test,14:03.3,thanos::sroute:a2fa7a74-9894-40f4-98d8-a498a0e034e5,Moderate Delay,-4.625549599999999,0.8700520404321906,4,25–50 km
trip-153837448938381763,14:49.4,36:07.7,2,39,18,14.14935358,17.2619,81,Carting,IND302014AAB,Jaipur_Central_I_7 (Rajasthan),IND302006AAC,Jaipur_Central_D_10 (Rajasthan),1,0,21,test,14:49.4,thanos::sroute:ca336899-47aa-4622-9885-b9fbb2302aeb,On Time,-3.112546420000001,0.8196869162722528,2,0–25 km
trip-153837464673280735,17:26.7,18:23.9,1,60,12,9.006254595,12.4792,120,Carting,IND600008AAC,Chennai_Egmore_DPC (Tamil Nadu),IND600013AAA,Chennai_Royapuram (Tamil Nadu),1,1,48,test,17:26.7,thanos::sroute:62545fd8-0a6d-4ede-87c9-71fdc9a7e9aa,Moderate Delay,-3.472945405000001,0.7217012785274697,1,0–25 km
trip-153837482983708692,35:14.8,27:52.6,2,32,15,13.51306211,17.7383,52,Carting,IND412105AAC,Pune_North_D_3 (Maharashtra),IND411017AAA,PNQ Rahatani DPC (Maharashtra),1,0,17,test,20:29.8,thanos::sroute:dfa9537c-c8c1-4941-845f-8366f14d5629,On Time,-4.225237889999999,0.7618014189634859,2,0–25 km
trip-153837493258443624,22:12.6,40:50.1,3,68,21,19.32971151,24.4871,138,Carting,IND302014AAB,Jaipur_Central_I_7 (Rajasthan),IND302023AAA,Ambabadi_DC (Rajasthan),1,0,47,test,22:12.6,thanos::sroute:ca336899-47aa-4622-9885-b9fbb2302aeb,Moderate Delay,-5.157388490000002,0.7893834512865957,3,0–25 km
trip-153837498988558353,22:54.2,38:11.9,5,1039,46,40.8165082,48.1606,1275,Carting,IND416606AAA,Malvan_BllvMarg_D (Maharashtra),IND416510AAA,Sawantwadi_LaxmiNgr_D (Maharashtra),1,0,993,test,23:09.9,thanos::sroute:ae5acc8b-0462-426a-8acd-bc9b6bb784bd,Severe Delay,-7.344091800000001,0.8475082993152079,9,25–50 km
trip-153837498988558353,23:09.9,22:54.2,4,102,45,39.91491351,46.4223,119,Carting,IND416510AAA,Sawantwadi_LaxmiNgr_D (Maharashtra),IND416606AAA,Malvan_BllvMarg_D (Maharashtra),1,0,57,test,23:09.9,thanos::sroute:ae5acc8b-0462-426a-8acd-bc9b6bb784bd,Moderate Delay,-6.507386490000002,0.8598219715524651,9,25–50 km
trip-153837512642252727,51:24.6,40:48.7,2,38,36,11.21001084,35.0249,109,Carting,IND781005AAA,Guwahati_North (Assam),IND781018AAB,Guwahati_Hub (Assam),1,0,2,test,25:26.4,thanos::sroute:bb7c6511-5c26-4fee-96d8-ca4c51a8a77f,On Time,-23.81488916,0.3200583253628133,2,0–25 km
trip-153837520035951067,26:40.4,33:59.4,2,32,13,9.83215666,14.6865,67,Carting,IND395023AAD,Surat_Central_I_4 (Gujarat),IND395006AAA,Surat_Varachha_DC (Gujarat),1,0,19,test,26:40.4,thanos::sroute:feb7c1bf-c0d7-4f68-a1dc-0ab43e3f3bf2,On Time,-4.85434334,0.6694690130391857,2,0–25 km
trip-153837523992280043,27:19.9,04:24.5,3,62,24,19.45191664,27.6518,97,Carting,IND121004AAB,FBD_Balabhgarh_DPC (Haryana),IND110037AAM,Delhi_Airport_H (Delhi),1,0,38,test,27:19.9,thanos::sroute:e6b9fc3a-fa8e-4924-80ee-003e7b9a7ac8,Moderate Delay,-8.199883360000001,0.7034593277833631,3,0–25 km
trip-153837541411367230,30:14.1,24:31.8,2,42,17,15.42890648,23.5183,114,Carting,IND401104AAA,Mumbai_MiraRd_IP (Maharashtra),IND401208AAA,Nalasopara (Maharashtra),1,0,25,test,30:14.1,thanos::sroute:b4900a54-eb1b-4788-8733-e1c7e9bf6f55,On Time,-8.08939352,0.6560383395058317,4,0–25 km
trip-153837541411367230,39:49.7,35:44.0,2,38,17,15.32663708,23.3371,55,Carting,IND401209AAB,Mumbai_Vasai_CP (Maharashtra),IND401104AAA,Mumbai_MiraRd_IP (Maharashtra),1,0,21,test,30:14.1,thanos::sroute:b4900a54-eb1b-4788-8733-e1c7e9bf6f55,On Time,-8.01046292,0.6567498566659953,4,0–25 km
trip-153837542381718135,30:23.8,09:23.0,3,59,32,20.31119696,24.9997,98,Carting,IND560002AAA,Bengaluru_KHRoad_I (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),1,0,27,test,30:23.8,thanos::sroute:ad2916a3-043f-499f-8637-3d777c8fd137,On Time,-4.6885030400000005,0.8124576278915346,3,0–25 km
trip-153837543029448932,30:30.3,52:13.4,2,36,48,26.9485833,32.8143,81,FTL,IND723130AAA,Hura_Central_D_1 (West Bengal),IND723131AAA,Manbazar_Central_DPP_1 (West Bengal),1,0,-12,test,30:30.3,thanos::sroute:3990c6f5-953b-45ed-9654-dd2c1375341e,Early,-5.865716700000004,0.8212451065541546,3,25–50 km
trip-153837543029448932,37:05.8,00:04.4,1,1077,72,61.73582997,91.7633,1102,FTL,IND722151AAA,Simlapal_Central_D_1 (West Bengal),IND723130AAA,Hura_Central_D_1 (West Bengal),0,0,1005,test,30:30.3,thanos::sroute:3990c6f5-953b-45ed-9654-dd2c1375341e,Severe Delay,-30.027470030000003,0.6727725568936601,3,50–100 km
trip-153837555018377473,32:30.2,14:36.4,3,95,29,23.47401258,33.3668,222,Carting,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND400102AAC,Mumbai_Jogshwri_I (Maharashtra),1,0,66,test,32:30.2,thanos::sroute:c9035b9e-78e2-4ffe-831b-d8734fa79868,High Delay,-9.892787419999998,0.7035140492945083,3,0–25 km
trip-153837572494688503,35:24.9,55:47.1,2,132,29,18.12979097,24.1152,200,Carting,IND560048AAB,Bengaluru_Hoodi_IP (Karnataka),IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),1,0,103,test,35:24.9,thanos::sroute:10e4e011-4125-4fe3-bece-905c7cdbae94,High Delay,-5.985409030000003,0.751799320345674,2,0–25 km
trip-153837574006239337,04:38.4,49:08.9,2,19,11,9.300681565,13.7624,44,Carting,IND501401AAC,Medchal_MROoffce_D (Telangana),IND500010AAA,Hyderabad_Alwal_I (Telangana),1,0,8,test,35:40.1,thanos::sroute:475b1576-1573-4c0f-9f6a-edbb206f466a,On Time,-4.461718435,0.6758037526158228,4,0–25 km
trip-153837574006239337,10:19.4,04:38.4,2,36,10,13.93136906,14.486,114,Carting,IND500055AAC,Hyderabad_North_D_2 (Telangana),IND501401AAC,Medchal_MROoffce_D (Telangana),1,0,26,test,35:40.1,thanos::sroute:475b1576-1573-4c0f-9f6a-edbb206f466a,On Time,-0.5546309400000009,0.9617126232224216,4,0–25 km
trip-153837578742909243,07:43.9,49:12.4,2,44,35,27.57888233,38.8722,101,FTL,IND480334AAA,Pandhurna_Mataward_D (Madhya Pradesh),IND480106AAA,Sausar_Central_DPP_1 (Madhya Pradesh),1,0,9,test,36:27.4,thanos::sroute:af98cdd4-12f0-4db2-9413-0caca8c783a8,On Time,-11.29331767,0.709475726354567,14,25–50 km
trip-153837578742909243,16:21.7,07:43.9,4,149,65,74.56590529,86.6363,171,FTL,IND460001AAA,Betul_PatelWrd_D (Madhya Pradesh),IND480334AAA,Pandhurna_Mataward_D (Madhya Pradesh),1,0,84,test,36:27.4,thanos::sroute:af98cdd4-12f0-4db2-9413-0caca8c783a8,High Delay,-12.070394710000002,0.8606773983884353,14,50–100 km
trip-153837578742909243,36:27.4,45:13.9,3,103,47,55.35268797,66.8126,188,FTL,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND461001AAA,Hoshangabad_MnRDDPP_D (Madhya Pradesh),1,0,56,test,36:27.4,thanos::sroute:af98cdd4-12f0-4db2-9413-0caca8c783a8,Moderate Delay,-11.459912030000003,0.8284767838701083,14,50–100 km
trip-153837578742909243,45:13.9,58:42.3,1,67,14,19.52675873,21.1863,73,FTL,IND461001AAA,Hoshangabad_MnRDDPP_D (Madhya Pradesh),IND461111AAA,Itarsi_DivrsnRd_D (Madhya Pradesh),0,0,53,test,36:27.4,thanos::sroute:af98cdd4-12f0-4db2-9413-0caca8c783a8,Moderate Delay,-1.6595412699999983,0.921669131939036,14,0–25 km
trip-153837578742909243,58:42.3,16:21.7,4,121,61,78.46925491,85.4479,137,FTL,IND461111AAA,Itarsi_DivrsnRd_D (Madhya Pradesh),IND460001AAA,Betul_PatelWrd_D (Madhya Pradesh),1,0,60,test,36:27.4,thanos::sroute:af98cdd4-12f0-4db2-9413-0caca8c783a8,Moderate Delay,-6.9786450900000006,0.9183286530154632,14,50–100 km
trip-153837586032252482,37:40.3,00:40.3,4,40,29,27.24287623,39.3132,82,Carting,IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND140603AAA,Zirakpur_DC (Punjab),1,0,11,test,37:40.3,thanos::sroute:b43ac2fc-3ec6-4a37-adf2-00b256198009,On Time,-12.070323770000002,0.6929702041553473,8,25–50 km
trip-153837586032252482,45:14.3,36:42.4,4,543,37,30.97823105,43.6706,891,Carting,IND134109AAA,Chandigarh_Panchkula (Chandigarh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),1,0,506,test,37:40.3,thanos::sroute:b43ac2fc-3ec6-4a37-adf2-00b256198009,Severe Delay,-12.69236895,0.7093612418881353,8,25–50 km
trip-153837591018358277,38:30.2,06:21.5,2,47,20,17.64859654,20.8382,447,Carting,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND411036AAA,Pune_Mundhawa_L (Maharashtra),1,0,27,test,38:30.2,thanos::sroute:a35bdc5d-fa1e-4e69-8005-90dec13ad421,On Time,-3.1896034600000007,0.8469347899530669,2,0–25 km
trip-153837593060958875,38:50.6,32:04.6,2,26,20,11.60255324,15.7939,53,Carting,IND110043AAA,Delhi_Nangli_IP (Delhi),IND110078AAA,Janakpuri (Delhi),1,0,6,test,38:50.6,thanos::sroute:38112227-e40b-4e3c-8539-9e28f72fc307,On Time,-4.19134676,0.7346224327113633,2,0–25 km
trip-153837593877261933,38:58.8,58:08.0,12,527,221,248.671657,293.922,679,FTL,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND842003AAB,Jabalpur_Adhartal_IP (Madhya Pradesh),1,0,306,test,38:58.8,thanos::sroute:3b11f1db-df4a-4094-a18e-39267271dbdb,Severe Delay,-45.250343000000015,0.8460464238811657,12,200+ km
trip-153837605464204967,40:54.6,48:06.1,3,248,31,22.32684656,35.2552,367,Carting,IND400102AAC,Mumbai_Jogshwri_I (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),1,0,217,test,40:54.6,thanos::sroute:4618abaa-af8e-4cbb-84c4-bba3bfe03283,Severe Delay,-12.928353440000002,0.6332922961719122,3,0–25 km
trip-153837610444867840,41:44.4,59:43.5,6,195,121,110.1785352,152.865,497,FTL,IND131028AAB,Sonipat_Kundli_H (Haryana),IND244235AAA,Gajraula_JawaharN_D (Uttar Pradesh),1,0,74,test,41:44.4,thanos::sroute:45807192-ccd2-4f20-a7af-efa35242624f,High Delay,-42.68646480000001,0.7207571072514963,19,100–200 km
trip-153837610444867840,47:50.2,59:58.7,3,164,99,55.39067843,89.4963,372,FTL,IND244901AAB,Rampur_RoshnBgh_I (Uttar Pradesh),IND244221AAA,Amroha_SamitiRd_D (Uttar Pradesh),1,0,65,test,41:44.4,thanos::sroute:45807192-ccd2-4f20-a7af-efa35242624f,High Delay,-34.105621570000004,0.6189158482529445,19,50–100 km
trip-153837610444867840,59:43.5,47:50.2,4,168,103,72.89704685,105.439,288,FTL,IND244235AAA,Gajraula_JawaharN_D (Uttar Pradesh),IND244901AAB,Rampur_RoshnBgh_I (Uttar Pradesh),1,0,65,test,41:44.4,thanos::sroute:45807192-ccd2-4f20-a7af-efa35242624f,High Delay,-32.54195315,0.6913670164739802,19,50–100 km
trip-153837610444867840,59:58.7,32:17.4,6,212,126,130.1428181,162.9751,272,FTL,IND244221AAA,Amroha_SamitiRd_D (Uttar Pradesh),IND131028AAB,Sonipat_Kundli_H (Haryana),1,0,86,test,41:44.4,thanos::sroute:45807192-ccd2-4f20-a7af-efa35242624f,High Delay,-32.8322819,0.7985441831298156,19,100–200 km
trip-153837655753695182,49:17.5,22:10.7,5,76,56,39.7635778,46.5892,212,Carting,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),1,0,20,test,49:17.5,thanos::sroute:674dfb61-a612-453d-b047-b30a5cf66732,On Time,-6.825622199999998,0.85349346629691,5,25–50 km
trip-153837657995104329,49:40.0,42:40.3,2,23,12,15.95431429,16.5446,53,Carting,IND121004AAB,FBD_Balabhgarh_DPC (Haryana),IND121004AAA,Faridabad_Blbgarh_DC (Haryana),1,0,11,test,49:40.0,thanos::sroute:9e5af0e2-f939-46a4-9144-045e8edb77b5,On Time,-0.5902857099999999,0.9643215484206328,4,0–25 km
trip-153837657995104329,59:07.2,27:22.3,2,22,13,15.93443987,17.054,28,Carting,IND121004AAC,Faridabad_MohnVRTL_D (Haryana),IND121004AAB,FBD_Balabhgarh_DPC (Haryana),1,0,9,test,49:40.0,thanos::sroute:9e5af0e2-f939-46a4-9144-045e8edb77b5,On Time,-1.1195601299999982,0.9343520505453268,4,0–25 km
trip-153837668424720643,51:24.2,08:29.3,3,63,29,19.47090789,23.6571,77,Carting,IND560060AAB,Bengaluru_Kengeri_IP (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),1,0,34,test,51:24.2,thanos::sroute:b06a4984-36ff-4457-949d-7b129a8f1873,Moderate Delay,-4.18619211,0.8230471143969463,3,0–25 km
trip-153837680807717788,53:28.1,37:04.8,6,675,53,46.00008295,56.4279,703,Carting,IND110064AAA,Delhi_Mayapuri_PC (Delhi),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),1,0,622,test,53:28.1,thanos::sroute:d0a24834-6696-47a3-a388-2a201fc1fe62,Severe Delay,-10.427817050000002,0.8152010432782365,6,25–50 km
trip-153837689886009189,04:24.4,07:04.5,2,76,36,12.15212016,27.821,122,Carting,IND781001AAA,Guwahati_UzanBazr_DC (Assam),IND781018AAB,Guwahati_Hub (Assam),1,0,40,test,54:58.9,thanos::sroute:5f7a5aee-da33-435e-bb57-fa8c8af5ae77,Moderate Delay,-15.66887984,0.4367966701412602,4,0–25 km
trip-153837689886009189,54:58.9,27:30.7,2,80,41,11.92327903,32.715,152,Carting,IND781018AAB,Guwahati_Hub (Assam),IND781003AAA,Guwahati_Chandmari (Assam),1,0,39,test,54:58.9,thanos::sroute:5f7a5aee-da33-435e-bb57-fa8c8af5ae77,Moderate Delay,-20.791720970000004,0.3644590869631667,4,0–25 km
trip-153837706841977596,57:48.4,09:29.1,2,32,15,10.99247905,13.9325,71,Carting,IND302014AAB,Jaipur_Central_I_7 (Rajasthan),IND302006AAA,Jaipur (Rajasthan),1,0,17,test,57:48.4,thanos::sroute:ca336899-47aa-4622-9885-b9fbb2302aeb,On Time,-2.940020949999999,0.7889810909743407,2,0–25 km
trip-153837716168062613,59:21.7,16:46.7,4,107,37,33.95774155,46.9689,137,Carting,IND600110AAA,Chennai_Madhavaram_L (Tamil Nadu),IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),1,0,70,test,59:21.7,thanos::sroute:d4d75a41-9b49-4f9e-a227-7e32d2149bf2,High Delay,-13.011158449999996,0.7229835391077927,4,25–50 km
trip-153837775872378483,09:18.7,51:04.2,52,1994,1031,1129.499992,1393.4814,2141,FTL,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),1,0,963,test,09:18.7,thanos::sroute:14c55592-ba2e-4f72-820c-3a22334137cd,Severe Delay,-263.9814079999999,0.8105597907514231,78,200+ km
